track_id,track_name,artist_id,artist_name_x,album_id,duration,release_date,popularity_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,popularity_y,release_year,mood_label
5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,4sChUazv5CQPX1V3VqVsqV,243015,2018-02-02,0,0.662,0.529,2.0,-8.539,1.0,0.0351,0.341,0.000208,0.105,0.424,127.584,1475427,['opm'],53,2018,3.0
5WJOCn5Mkzb9fNT6jh1ktg,Magbalik,2TwRMSibtKhC7ZGypSl1el,Drei Rana,6OxTDcsFtf3rrnyyYFSXSW,348739,2018-09-17,40,0.375,0.303,4.0,-10.568,1.0,0.029,0.225,0.0,0.141,0.477,139.942,30591,['acoustic opm'],37,2018,3.0
32FQqB67FkHkFSeXnuSYV0,"All Tonight - From ""Exes Baggage""",6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,7cRnknPIiD27rqmi4SnFQ4,189941,2018-10-05,45,0.498,0.392,3.0,-10.683,1.0,0.0423,0.539,4.54e-06,0.0937,0.16399999999999998,78.01,16874,['pinoy indie'],30,2018,1.0
7tYjXd42SzEhrWEFQeZxNm,Simula Pa Nung Una,3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,52qmX1Tbwfk9S0iyVd0JHC,255661,2018-04-22,58,0.5710000000000001,0.14300000000000002,11.0,-8.704,1.0,0.0381,0.885,0.0,0.119,0.487,107.516,259476,['opm'],45,2018,3.0
3yLKvQB94z3o2kiaGuqbTP,Huwag Na Huwag Mong Sasabihin,0jKQrxK2zHqxyOAyIMrUQt,SUD,2euCQoZUL6nf8DhPM7PuqX,274320,2018-10-05,46,0.593,0.34600000000000003,4.0,-10.128,1.0,0.0363,0.404,0.000686,0.0966,0.17,74.013,395696,"['opm', 'pinoy rock']",55,2018,1.0
5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw - Single Version,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,6HPFW4F5tgbVGfFatG5CUw,288207,2018-10-23,62,0.523,0.391,7.0,-9.283,1.0,0.0298,0.395,0.0,0.142,0.354,139.905,1616672,"['opm', 'pinoy indie', 'pinoy rock']",58,2018,2.0
50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1nZbFWVgFXFLQZ067FQdV8,282442,2018-09-14,0,0.396,0.413,7.0,-11.566,1.0,0.0334,0.0877,2.95e-05,0.124,0.108,136.81799999999998,1475427,['opm'],53,2018,1.0
3rheINeddqah49dElHlqbZ,Branches,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4u4B66x0l6yCVbSsedgMy6,217535,2018-11-09,49,0.475,0.7040000000000001,9.0,-5.441,1.0,0.0508,0.471,0.0,0.0598,0.488,120.485,4386554,['opm'],73,2018,3.0
3U8MbjNAP56IrzpbEFn1qN,Pa-umaga,2G7VQ1kVhVfNagytlousgm,Al James,6d3mjDBVhzN8ianGFJsKKE,189019,2018-10-22,65,0.911,0.299,0.0,-17.179000000000002,1.0,0.0752,0.17,0.00201,0.0952,0.565,130.03799999999998,478509,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59,2018,4.0
2Bb9MjP3gY9oaUXXJLFDVi,Ours,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,2eAmsVlbAkEK9Y5ZhNQ95O,181651,2018-11-14,50,0.693,0.4970000000000001,0.0,-9.286,1.0,0.051,0.29,8.34e-06,0.1,0.0892,109.022,4386554,['opm'],73,2018,1.0
6aqH1me0AcXPwJEAflvNoT,Unan,0n4a5imdLBN24fIrBWoqrv,Because,3GICpQvfyqX38aUPeW8ljJ,241558,2018-11-16,0,0.634,0.242,7.0,-17.308,1.0,0.153,0.195,0.0,0.152,0.0725,81.49,413318,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",66,2018,1.0
1WXs4O7mBxXglHJPwYweHq,Demonyo,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,67vvDiZLNyjNQ1gU6El7GC,218000,2017-01-27,62,0.415,0.508,0.0,-9.169,1.0,0.0363,0.0509,0.0162,0.103,0.114,188.74400000000003,715051,"['opm', 'pinoy indie']",57,2017,1.0
72hucs56DifUiAItOhWEl9,Islands,2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,30mI1Ze8NV0AIw7gVYb6Br,272688,2018-11-25,34,0.525,0.5479999999999999,9.0,-7.366,0.0,0.0739,0.784,3.55e-06,0.3,0.406,92.237,134394,"['opm', 'pinoy indie']",49,2018,3.0
1xixJwhW5UOOnXpN7GNsPg,Kunwari,1tXFYQZSAswt4JLB42lpye,Sponge Cola,2fdzLVIFgBgRbZ5s3wd6mV,214046,2017-11-15,42,0.642,0.845,3.0,-5.144,1.0,0.0261,0.0778,0.0,0.255,0.8370000000000001,120.008,927645,"['opm', 'pinoy reggae', 'pinoy rock', 'tagalog rap']",59,2017,4.0
0aEX0skifH9CAc8HXxShqk,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,7b60u5hxP6t4u25wnwdFux,300893,2018-05-25,0,0.7070000000000001,0.503,0.0,-8.266,1.0,0.0742,0.171,0.00197,0.0586,0.295,121.931,246242,"['opm', 'pinoy r&b', 'pinoy trap']",55,2018,2.0
267RumTt5KeLBGl2KWxBL0,Dating Tayo,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,239480,2016-05-19,65,0.551,0.329,7.0,-10.731,1.0,0.0431,0.648,3.82e-05,0.0925,0.331,139.69899999999998,781203,"['opm', 'pinoy singer-songwriter']",60,2016,2.0
6r5vsI0vAYxFXuL6wooznb,Last Christmas,1x9aBTOQP8VjLBgKVm81K6,Nef Medina,5qAq8zbab5ZDRfB7NPkT9o,261918,2018-11-30,42,0.368,0.435,11.0,-9.706,1.0,0.0295,0.575,0.0,0.112,0.444,82.44,844,['opm'],38,2018,3.0
21gCZq4O38rQM60BW1TsvF,Tanging Hiling Ngayong Pasko,4ivXbUYuZslF08Ca5EuJGc,Kithara,2WgJHxGnyAyChHWCppwdbx,250730,2018-12-14,37,0.35200000000000004,0.128,6.0,-15.034,1.0,0.0405,0.8740000000000001,4.11e-06,0.257,0.282,78.597,9311,['opm'],33,2018,2.0
6wAT9x3dx1N99gXXvds56Q,Last Christmas,2TwRMSibtKhC7ZGypSl1el,Drei Rana,74l0K23NhrQDI7tDjNt29Q,230915,2018-10-19,44,0.6859999999999999,0.285,5.0,-10.912,1.0,0.0291,0.6890000000000001,0.0,0.129,0.672,103.995,30591,['acoustic opm'],37,2018,4.0
78ylzQxu8Ht3gbFq5hI9Vo,Have Yourself a Merry Little Christmas,3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,1M9NXq9BzinKcbEjA8vM6t,155792,2018-11-30,44,0.452,0.268,8.0,-9.405,1.0,0.0311,0.961,2.85e-05,0.119,0.265,66.805,6438,"['acoustic opm', 'rosary']",38,2018,2.0
1IPrRFn01138TWwgwZQmnL,You Just Know It's Christmas,719ZCUqy59oGckcB1MzVTx,The Company,3JfRHoIuAoY2KcK5xYRo9H,161697,2018-11-30,37,0.705,0.584,6.0,-8.849,1.0,0.0365,0.848,0.0,0.172,0.82,113.892,19869,[],44,2018,4.0
2TMwa7JqgnTxo6koLACzjh,Sana Ngayong Pasko,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,6Ki7hg4OCJVlXvVf6T4zZf,231866,1993-11-25,58,0.564,0.25,0.0,-16.092,1.0,0.0301,0.7879999999999999,0.000206,0.0643,0.157,132.015,280246,"['classic opm', 'opm']",53,1993,1.0
4lelBtLnt1mEfH6MlVp5yG,Pangako sa Pasko,7or90S16MNx8VogdeOqlKq,Cocoy Claravall,4Y92CJiB5353tKM4yLsJEO,368340,2018-12-16,37,0.303,0.13,0.0,-16.852,1.0,0.032,0.962,0.366,0.319,0.14800000000000002,96.873,2495,['pinoy singer-songwriter'],25,2018,1.0
7bSkBa6NFQaZSQgIeMUCS9,"Thank You, Ang Babait Ninyo",11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,4A9S4XKYdQe34361BghyNX,352000,2014-01-01,40,0.615,0.62,2.0,-6.2860000000000005,1.0,0.0249,0.207,0.0,0.134,0.5,94.014,23018,[],38,2014,3.0
6fWTVk29yvFEqE5VY6Gslk,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,0JT2JvI2g4p7fR4DyxjjO0,297966,2018-01-01,0,0.939,0.4970000000000001,1.0,-10.441,1.0,0.0767,0.529,9.11e-05,0.0895,0.588,109.976,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,4.0
0gdYUlrMgRS9HfBX37EoVf,Take That Man,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2hMoRRYEScUDseOvOfBWvs,240225,2018-12-28,29,0.53,0.833,4.0,-6.778,0.0,0.0344,0.000451,0.016,0.409,0.741,147.911,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2018,4.0
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,0iqkVK6sTXi7DZWWOeKy8Q,PDL,33qqYIFSFSVYO3wCkc1Ksh,341573,2018-07-28,65,0.657,0.746,1.0,-6.277,1.0,0.0464,0.0175,0.0,0.107,0.467,136.887,115088,"['opm', 'pinoy hip hop', 'pinoy r&b']",55,2018,3.0
1mTROTnvFi7uxGciL319Kb,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,2hT2tmiAlFVF4waIOHNWqA,342067,2018-12-09,60,0.605,0.336,11.0,-8.732000000000001,1.0,0.0362,0.828,0.0,0.104,0.198,127.907,4028169,"['opm', 'pinoy pop punk']",64,2018,1.0
4KmkG7fVe8bNBUpCbKCdJQ,Anino,3wbCeEPAW6po7J46netxMT,Up Dharma Down,6eh8MXcxWgYu0SgXdaJapd,298566,2019-01-01,42,0.562,0.787,9.0,-4.018,1.0,0.0282,0.254,0.000152,0.688,0.446,162.02700000000004,776570,"['opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']",57,2019,3.0
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,67,0.445,0.355,4.0,-7.351,1.0,0.0289,0.887,0.00179,0.322,0.366,135.525,6457183,['opm'],70,2019,2.0
2gnVqlNifLIGvinryubyG4,Bawat Kaluluwa,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,238571,2019-01-18,51,0.705,0.519,5.0,-7.29,1.0,0.0341,0.0609,0.0324,0.305,0.521,116.983,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,3.0
7h4W9blGxYCkKJ3dxPZ84j,Dulo Ng Hangganan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,328303,2019-01-18,59,0.565,0.565,9.0,-8.52,1.0,0.0368,0.494,0.00262,0.127,0.35,136.042,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,2.0
1SZuNx9TtE5da7twgYkKAq,Take That Man,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,239456,2019-01-18,41,0.531,0.838,4.0,-6.875,0.0,0.0386,0.00054,0.019,0.374,0.682,148.028,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,4.0
3Eb5sztvEMa0Mqnb8DUAlU,Come Inside Of My Heart,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,246396,2019-01-18,69,0.6759999999999999,0.565,10.0,-9.411,1.0,0.03,0.00321,0.000579,0.241,0.6890000000000001,113.007,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,4.0
1u34VUANkmyRjGPRtxLgnA,Sweet Shadow,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,243507,2019-01-18,40,0.595,0.723,2.0,-6.737,1.0,0.0266,0.00329,3.41e-05,0.157,0.349,127.972,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,2.0
5Y33pd27lE5hznJFeD4dAk,My Juliana,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,286041,2019-01-18,44,0.531,0.552,5.0,-10.887,1.0,0.0327,0.14300000000000002,3.4e-05,0.103,0.234,164.028,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,2.0
7gZ3kWNtIxFgxjsm5OTVMB,214,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,65GkUxR6lYlCiYP4mqyZl1,273200,2001,65,0.537,0.561,4.0,-6.961,0.0,0.0297,0.423,1.64e-06,0.134,0.242,78.13,1274295,"['opm', 'pinoy rock', 'pop rock']",59,2001,2.0
3UVmcKKagaUqqruhrnyOiA,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines",0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2UmNrBf5Ve976Xix3JWQ5m,342307,2019-02-08,28,0.314,0.505,8.0,-7.595,0.0,0.0374,0.0627,0.000509,0.117,0.201,76.759,715051,"['opm', 'pinoy indie']",57,2019,1.0
3efCao3RLbsz52LQ66o8Ac,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,6w1N1jNKdtg5vUQFOEG0ns,287500,2019-02-08,43,0.491,0.101,0.0,-15.418,1.0,0.0531,0.952,2.39e-06,0.129,0.312,86.368,6457183,['opm'],70,2019,2.0
0Fh6hgq979963fIxr2VBF2,"214 - From ""Alone/Together""",2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,7H0I5J51zSxtXcHg862TZp,254024,2019-02-08,58,0.35100000000000003,0.35,6.0,-8.861,1.0,0.0291,0.268,0.0,0.155,0.204,79.58800000000002,115959,['opm'],45,2019,1.0
4yLc803i7qcWx4V2piWPH5,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3PM0o72L1hzQImMRAlL8iU,278181,2019-02-07,50,0.523,0.6990000000000001,11.0,-4.689,1.0,0.029,0.061,0.0,0.363,0.28300000000000003,131.878,4028169,"['opm', 'pinoy pop punk']",64,2019,2.0
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,7zJxOlHuAGpCC7ZtKHm0Rz,340262,2019-02-03,0,0.358,0.435,10.0,-7.265,1.0,0.0349,0.008190000000000001,0.000936,0.112,0.14,76.132,1475427,['opm'],53,2019,1.0
4MmPXbZ5w141AoRUCjYfuF,"214 - Recorded at Kodama Studios, Philippines",6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5GpbZxL3X1pOeuY9mBgM8o,276769,2019-02-14,0,0.337,0.126,10.0,-12.154000000000002,1.0,0.0353,0.904,0.00127,0.149,0.131,139.55100000000002,2872090,['opm'],59,2019,1.0
7MP2p4bsW7lBGrg48oYSiA,Mitsa (Salamat),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3iIogQOIVkQu4fkZCXtfaI,267216,2019-02-14,39,0.441,0.654,9.0,-7.132999999999999,1.0,0.037000000000000005,0.14300000000000002,7.47e-06,0.0669,0.28300000000000003,121.902,4386554,['opm'],73,2019,2.0
6BxJLJw228OY5BFerPGl7z,Dahan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,5ZMRUtgLCoeyhrDdRhSXij,297500,2019-02-14,60,0.516,0.529,10.0,-6.596,1.0,0.0257,0.318,0.0,0.198,0.295,129.97299999999998,4028169,"['opm', 'pinoy pop punk']",64,2019,2.0
5CThcDR9mycL3TjNKQ2qFk,"Pangako - Recorded at Kodama Studios, Philippines",4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6BXhni1J2zzkKWpU0tSZ2A,321486,2019-02-14,44,0.344,0.405,2.0,-7.739,1.0,0.0289,0.621,0.136,0.195,0.385,73.667,2263543,"['opm', 'pinoy rock']",64,2019,2.0
48Utf6gNBC9rewCPEvL5ja,Dati - Cover Version,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5ajVNBy3aMVd2k87LpQIWZ,184912,2018-10-29,48,0.617,0.62,7.0,-9.698,1.0,0.0408,0.414,0.0,0.0919,0.569,90.037,4386554,['opm'],73,2018,4.0
0I5Z0p0cLWdyJNC6sqMTwD,Spoliarium,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,326760,1998-11-27,58,0.3670000000000001,0.428,8.0,-12.259,0.0,0.0308,0.562,3.23e-06,0.229,0.5379999999999999,170.722,2302342,"['opm', 'pinoy reggae', 'pinoy rock']",64,1998,3.0
02GtNoUv85fOPEaCTlpYzr,"Kapit (From ""Alone / Together"")",7bT6URJrhJleZUfkrysELD,Armi Millare,007PEQI4gziBAgnjbEuXWG,242933,2019-02-13,48,0.381,0.32299999999999995,1.0,-11.428,1.0,0.0272,0.743,2.38e-06,0.0769,0.417,87.62200000000001,10332,['pinoy singer-songwriter'],35,2019,3.0
4Bt8Ly7wwutPbX1dHXhuok,Rock with You,7aerdWadzubpu06Oxysg6R,Paolo Sandejas,1wnE0whHE4dsX8kqNWzLne,199934,2018-12-14,50,0.5670000000000001,0.334,8.0,-7.822999999999999,1.0,0.0322,0.653,0.0,0.113,0.17800000000000002,169.898,6131,"['opm', 'pinoy indie']",40,2018,1.0
0BEpSEV02FM1N5gcw2fsJC,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5aw4ypdD3AVVJO8REswpLQ,252037,2019-02-22,48,0.621,0.5710000000000001,3.0,-8.095,1.0,0.03,0.449,0.0401,0.096,0.4,104.989,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2019,2.0
2rSEuTXuRnGOHcU5JuoW13,"Beautiful Girl - Recorded at Kodama Studios, Philippines",4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3UL37TgEAcc58GXvm8hdnr,180545,2019-02-22,49,0.246,0.32299999999999995,5.0,-9.469,1.0,0.0331,0.903,0.0,0.35700000000000004,0.18,165.58,4386554,['opm'],73,2019,1.0
0HYmOF3tCkYejosr1HTMhV,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,5QjWKAuUgWhrNzmJEwUDxJ,216415,2019-02-20,0,0.625,0.468,0.0,-7.59,1.0,0.255,0.649,0.0,0.0975,0.51,120.438,13986,"['opm', 'pinoy r&b']",36,2019,3.0
34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,0iqkVK6sTXi7DZWWOeKy8Q,PDL,79UXZq6nXVVBpZgWWxb9Gq,214606,2018-09-26,67,0.595,0.57,5.0,-6.232,0.0,0.12,0.104,0.0,0.0899,0.721,84.929,115088,"['opm', 'pinoy hip hop', 'pinoy r&b']",55,2018,4.0
2SuTg9SbfgvHOqhZonuu1j,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,6Y8OKCmGEqn2JjbTEwIbdf,240178,2018-08-06,0,0.799,0.529,9.0,-9.17,1.0,0.0615,0.6609999999999999,0.0,0.0856,0.601,128.05,2230523,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",59,2018,4.0
66ZVMnlIAvGM6NIZJ3xweN,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,2BMiO1IMrzF7U1xNcc8H1D,218133,2019-03-22,0,0.57,0.463,0.0,-7.655,1.0,0.317,0.6629999999999999,0.0,0.092,0.499,119.675,13986,"['opm', 'pinoy r&b']",36,2019,3.0
7bkAr4WNoTuSjpuh1NRQjm,Ex,4HOEnLufwAqJ2qoJPVnL01,Callalily,1PfXecQJulp7zT5Ck60V0h,326909,2019-03-22,45,0.631,0.507,5.0,-7.872000000000001,1.0,0.0263,0.455,1.74e-05,0.096,0.378,140.109,1121352,"['opm', 'pinoy rock', 'tagalog rap']",55,2019,2.0
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,54,0.825,0.496,1.0,-8.562000000000001,1.0,0.0503,0.00817,0.0005110000000000001,0.0827,0.185,127.987,1125823,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58,2019,1.0
31vGGETvC1zlvuhNumTYZB,Kontrabida,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,7eJOOpkpqJ2qyGTHhe6bri,309786,2019-01-31,54,0.737,0.7909999999999999,1.0,-2.789,0.0,0.242,0.245,0.0,0.181,0.377,86.008,70981,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",46,2019,2.0
3u9tIlAnygQGNJ5VuSvTfi,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,7EyFdHaGHh73lOZz1zuFTe,397033,2018-12-04,0,0.804,0.557,0.0,-8.658,1.0,0.163,0.322,0.0,0.106,0.645,100.053,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,4.0
6gXaPCP95gh1hmjecbw4po,Dalaga (Stripped),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,39GzH0MXMID3xALQvQCzz6,303321,2018-01-01,0,0.7829999999999999,0.325,5.0,-14.723,0.0,0.151,0.764,7.509999999999998e-05,0.111,0.407,110.014,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,3.0
6C3SKl8oJbfjfJBANhuQuu,Akala,0lslA51eKXwTUY0TSX9Emy,Marion Aunor,0jKCXQ0FtJxu9B8HSBb58h,341167,2018-07-20,52,0.502,0.185,10.0,-11.423,1.0,0.0635,0.8640000000000001,0.0,0.105,0.185,125.044,31171,['opm'],44,2018,1.0
3sm9FJhwOjsdzrfRgIf1ZK,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3qQ3nCWa76vrQwTRf0sIbO,297932,2018-07-23,0,0.94,0.499,8.0,-10.123,1.0,0.0825,0.535,0.000119,0.0889,0.537,109.962,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,3.0
24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3CN06MwHmNd9UWGu424J42,343017,2019-04-07,64,0.465,0.5920000000000001,4.0,-4.905,1.0,0.0293,0.0208,1.51e-06,0.0929,0.117,139.86700000000002,4028169,"['opm', 'pinoy pop punk']",64,2019,1.0
3PLARiBoxCpJFUMZhvV63x,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3WcPb5LktyXktr9ufHLm4v,297932,2018-07-23,56,0.94,0.499,8.0,-10.123,1.0,0.0825,0.535,0.000119,0.0889,0.537,109.962,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,3.0
2KoWHNtJrbE0WxWfQjYjyu,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,5PiVRsrfskS9xkti5BR9dL,267049,2018-08-06,0,0.713,0.342,2.0,-8.613,1.0,0.0802,0.5539999999999999,7.61e-06,0.113,0.662,79.977,179175,"['opm', 'pinoy indie', 'pinoy r&b']",59,2018,4.0
58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,2sGiNJNhNMJbn56l0BE0R0,243015,2018-11-02,63,0.662,0.529,2.0,-8.539,1.0,0.0351,0.341,0.000208,0.105,0.424,127.584,1475427,['opm'],53,2018,3.0
2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1NbGA8Cinz1V3OmYKzq7eR,282442,2018-09-14,59,0.396,0.413,7.0,-11.566,1.0,0.0334,0.0877,2.95e-05,0.124,0.108,136.81799999999998,1475427,['opm'],53,2018,1.0
7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,0pFRzLxgSt9QlXKuukR8A4,340262,2019-02-03,55,0.358,0.435,10.0,-7.265,1.0,0.0349,0.008190000000000001,0.000936,0.112,0.14,76.132,1475427,['opm'],53,2019,1.0
7iNMzfw2couNdTNXMYG2IR,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,0bBU7EKITlqetuEdnRHepO,218133,2019-03-22,51,0.57,0.463,0.0,-7.655,1.0,0.317,0.6629999999999999,0.0,0.092,0.499,119.675,13986,"['opm', 'pinoy r&b']",36,2019,3.0
0WRSaei4JRI1KTYhMqQh9y,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,1UeeX7O8uWEkBpgLpi1C5S,269217,2018-06-12,60,0.8009999999999999,0.377,0.0,-14.957,1.0,0.0807,0.237,5.48e-06,0.451,0.388,115.035,413318,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",66,2018,2.0
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,60,0.313,0.237,9.0,-14.538,1.0,0.0451,0.855,0.000386,0.0961,0.165,80.13,1012054,['opm'],62,2018,1.0
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,60,0.495,0.149,5.0,-8.379,1.0,0.0409,0.904,3.77e-05,0.109,0.179,120.322,189206,"['opm', 'pinoy indie']",53,2018,1.0
7xJ3VASYirHyuTpxDvTVbV,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,2CezmL4N05N3YWIo4iH8jT,300893,2018-05-25,62,0.7070000000000001,0.503,0.0,-8.266,1.0,0.0742,0.171,0.00197,0.0586,0.295,121.931,246242,"['opm', 'pinoy r&b', 'pinoy trap']",55,2018,2.0
6BZLjTOKBPqhq4xpOLkjrp,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0eLjp1QFnlSL8Oaoz17RRY,240178,2018-08-06,60,0.799,0.529,9.0,-9.17,1.0,0.0615,0.6609999999999999,0.0,0.0856,0.601,128.05,2230523,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",59,2018,4.0
2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,6r5Q4HTHG4DGcZ7mrfgaRw,397033,2018-12-04,60,0.804,0.557,0.0,-8.658,1.0,0.163,0.322,0.0,0.106,0.645,100.053,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2018,4.0
5T8bLnWG8sg9ER8RKNZbCB,Before I Let You Go,0jarApAsbmiCkYhz0590mE,Freestyle,1UeL9KHbWPUf203QjU6NvN,289266,1998-09-26,64,0.655,0.348,4.0,-12.091,1.0,0.0356,0.17600000000000002,0.0,0.161,0.0641,120.011,161097,['opm'],57,1998,1.0
